MEF2C	0.7014305855846656
CTHRC1	0.6496601121092996
HRAS	0.7924441165006045
SLC52A1	0.6565590154261874
OSMR	0.5808399193598063
SCN3B	0.6105989247146244
ASCC1	0.5599843757911672
SART3	0.6140249236322194
CUL3	0.7043405256433959
MC1R	0.6221377996457594
GRIN2B	0.8675743473006069
FOXF1	0.7435463084495654
PIK3CA	0.7908059206689503
SCN2B	0.6717141522260612
BRAF	0.6097316363673931
KIF5A	0.6463487007249247
NODAL	0.7047503752544295
MYH3	0.7855098918973712
PIK3CD	0.6915786056296316
SCN2A	0.8132553673322174
MYH2	0.8266180095607749
KIF5C	0.6862869380040526
GRIN2A	0.7839517129956033
MYH7	0.7496214705043313
CYP1A2	0.6486952489863572
MYH6	0.7203650546840599
MYH9	0.7163713877405606
MYH8	0.7419095167806008
SSTR5	0.7193962146974044
DCAF8	0.6645401366395605
FOXG1	0.7923920125203668
RYR2	0.8389124945628627
SCN1A	0.7351933037166734
SCN1B	0.6551937781196929
CACNB2	0.6384175721945161
NFKBIA	0.7233119902862948
CACNB4	0.6464145240243491
FOXH1	0.6540547174476659
T	0.6019694288037967
PFN1	0.6099292256672322
TMEM127	0.5279619156040171
ATN1	0.6363481121134495
RAC2	0.727584962477398
INS	0.7317809179688624
IMPG1	0.6336137544416108
IL17F	0.610443080562084
PPP2R2B	0.7065792686682145
FH	0.6409368835312677
ASXL3	0.6743176021472669
NTF4	0.6426266746083562
ASXL1	0.6250531030209753
GARS	0.6463475578014932
UPK3A	0.7180465145564727
GAS1	0.6585364430018165
SERPINI1	0.700069275319808
SEPT12	0.7239671780158349
PKP2	0.6036039437123781
FOXI1	0.6651825651761203
GFAP	0.8180025653425631
CYP2C19	0.6219136079733402
SLC20A2	0.653860383500504
FGF9	0.7409080883762157
TCOF1	0.6450186356554821
EZH2	0.7263784471800468
TP63	0.7529490313703879
CEACAM16	0.672489238768254
BHLHE41	0.6695450238536849
ALS2CL	0.6138838649920854
CCDC28B	0.7380678118203806
ELANE	0.687433076637309
LYZ	0.6290866736109647
ADNP	0.6739022670947605
TP53	0.8557948979800246
CACNG2	0.7113852625776743
ARHGEF10	0.6865347230013245
MYCN	0.8062942271326193
CARD14	0.6675705593690452
EPB41L1	0.6676147028874163
FOXC2	0.7247723387431156
FOXC1	0.8296255867750153
VCAN	0.753991598891034
ZMYND11	0.6451938703442113
SF3B4	0.5814793598869986
POT1	0.6590306159309377
PKD2	0.7388444870910179
PKD1	0.709268730260291
ZNF750	0.6063491040155488
MYF6	0.721471772731592
ZNF565	0.5798493274188911
LMX1B	0.6706154361232297
LZTR1	0.6275048446589482
NRAS	0.6677902648274499
SDHB	0.5958056888016847
CDH15	0.6709136024217817
LRP1	0.9176066740008314
CSNK1D	0.7003753384551772
SDHC	0.6606957517575716
SDHD	0.6047796952359167
LRP6	0.7048460743145277
MC4R	0.6113488417282733
SERPIND1	0.6394046556368745
HMX1	0.5627901966286162
GNA11	0.7166331339379094
GRIK4	0.629455695495655
TGFB3	0.8106010921464694
ERMARD	0.6272527961526357
PRKCSH	0.6127602439340051
IL10	0.7052350676624425
TGFB1	0.6776097022977957
TGFB2	0.8869528211702004
NLRC4	0.7157820032786189
CDKN2A	0.6834432324362522
TIA1	0.622462951923564
TDGF1	0.5957824849391731
TGFBI	0.7497950388489225
DNAJC5	0.6820211410317828
TUBG1	0.631047759423047
COCH	0.627326776708691
RPL35A	0.6713802975395962
KLLN	0.6427553215279461
HLA-A	0.6068730677417745
HLA-B	0.7081110842929054
MIB1	0.6326392813966076
ASCL1	0.8838111014201101
EP300	0.884550691185783
SYCP3	0.5829980814733607
MNX1	0.6208365847954944
RNF139	0.5707557615548303
TFAP2B	0.6487260221437817
TFAP2A	0.8516378690094423
RNF135	0.6143553526868707
LRRK2	0.662713239942932
VAMP1	0.5999342145917914
SMARCA2	0.8628639385211032
SMARCA4	0.8689873436484049
RAB7A	0.6976174578520599
LITAF	0.7023410217561838
BMPR2	0.7114007749140663
BICC1	0.6121630802866322
SMARCB1	0.6472949777104925
AUTS2	0.6368552089809286
IFITM5	0.6089207425721062
ADRA2C	0.6613155175899551
CCM2	0.6242189225297414
MYO1A	0.6999638561337878
